Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.01,0.60,0.92,1.54,2.31,-2.73
-0.01,0.57,0.92,1.40,1.54,-3.01
-0.01,0.52,0.87,0.35,0.63,-2.66
-0.02,0.52,0.91,2.10,1.68,-2.80
-0.02,0.47,0.86,1.54,2.45,-3.01
-0.04,0.51,0.89,1.26,2.52,-2.80
-0.02,0.57,0.92,1.54,1.54,-3.50
-0.02,0.51,0.84,-0.21,2.45,-3.43
-0.03,0.53,0.89,1.19,1.47,-3.15
-0.02,0.50,0.89,0.84,1.96,-3.29
-0.03,0.50,0.90,1.47,1.96,-2.94
-0.02,0.54,0.92,2.59,2.24,-3.43
-0.04,0.53,0.88,0.84,2.45,-3.50
-0.05,0.56,0.92,1.47,2.10,-3.29
-0.03,0.51,0.90,2.03,1.47,-3.50
-0.05,0.47,0.85,0.98,2.10,-3.78
-0.05,0.51,0.90,2.52,1.61,-2.80
-0.03,0.46,0.85,2.10,1.19,-2.73
-0.05,0.51,0.84,1.33,2.17,-3.01
-0.05,0.54,0.89,2.17,1.54,-2.73
-0.04,0.44,0.80,0.84,1.26,-3.15
-0.07,0.52,0.88,1.19,1.82,-3.15
-0.06,0.53,0.89,2.10,1.61,-3.43
-0.08,0.51,0.83,1.54,1.96,-4.27
-0.09,0.55,0.88,2.31,1.82,-3.85
-0.07,0.52,0.87,1.75,1.47,-4.06
-0.08,0.52,0.84,2.73,1.75,-3.64
-0.09,0.57,0.91,3.08,1.54,-3.15
-0.08,0.51,0.84,2.10,1.05,-3.36
-0.10,0.56,0.87,2.03,1.75,-2.45
-0.07,0.58,0.92,1.26,-0.07,-1.40
-0.04,0.52,0.87,1.26,0.49,-1.61
-0.08,0.59,0.90,2.87,1.05,-2.45
-0.09,0.53,0.84,1.26,0.91,-2.73
-0.11,0.56,0.88,1.19,0.56,-1.68
-0.07,0.60,0.94,1.68,-0.07,-1.89
-0.04,0.54,0.89,0.28,0.00,-1.82
-0.08,0.56,0.90,1.33,0.28,-2.10
-0.11,0.56,0.90,2.03,0.98,-2.52
-0.14,0.56,0.89,0.98,0.14,-2.10
-0.12,0.58,0.93,1.96,-0.56,-1.75
-0.09,0.54,0.90,1.19,-0.84,-1.54
-0.09,0.56,0.90,0.84,-0.84,-0.35
-0.06,0.57,0.94,0.70,-1.40,-0.14
-0.06,0.52,0.88,0.91,-1.61,0.21
-0.07,0.55,0.91,0.98,-1.47,0.35
-0.05,0.52,0.89,1.26,-1.68,0.14
-0.07,0.53,0.88,0.91,-1.40,-0.14
-0.08,0.59,0.93,1.54,-1.68,-0.84
-0.08,0.53,0.89,0.07,-2.10,-1.40
-0.11,0.53,0.88,0.98,-1.33,-0.98
-0.10,0.55,0.91,1.68,-1.75,-0.84
-0.09,0.50,0.85,0.70,-2.80,-0.07
-0.11,0.55,0.87,1.54,-2.03,0.07
-0.08,0.53,0.87,0.91,-3.36,0.42
-0.07,0.47,0.81,1.26,-3.22,0.63
-0.08,0.53,0.84,1.89,-3.15,1.26
-0.05,0.51,0.83,0.42,-3.64,1.61
-0.05,0.53,0.86,0.28,-3.92,1.54
-0.04,0.53,0.87,0.98,-3.99,1.54
-0.03,0.51,0.85,-0.21,-4.48,1.89
-0.03,0.54,0.89,-0.21,-4.27,1.96
-0.02,0.55,0.93,0.14,-4.41,1.68
-0.02,0.49,0.85,0.21,-3.57,1.19
-0.05,0.54,0.86,2.10,-3.36,0.35
-0.07,0.56,0.88,0.77,-3.29,0.42
-0.05,0.59,0.92,-0.14,-4.48,0.91
-0.01,0.53,0.91,1.19,-5.39,1.26
0.00,0.41,0.76,1.33,-4.55,1.19
-0.02,0.48,0.81,2.80,-3.29,1.82
-0.02,0.57,0.87,1.68,-3.50,1.33
-0.02,0.62,0.90,-1.47,-3.92,1.19
0.00,0.64,0.96,-4.69,-3.71,0.77
0.02,0.47,0.88,-1.61,-5.60,1.05
0.01,0.44,0.88,-0.63,-3.22,1.05
0.01,0.48,0.90,2.10,-2.17,0.98
-0.02,0.47,0.81,1.05,-2.94,0.35
-0.03,0.55,0.82,0.84,-3.36,0.21
0.00,0.50,0.78,0.28,-3.99,0.56
-0.01,0.51,0.78,-0.70,-2.45,0.00
-0.04,0.62,0.94,-1.12,-2.24,-0.35
-0.03,0.54,0.88,-1.75,-3.57,-0.28
-0.04,0.55,0.90,-3.92,-2.73,-0.14
-0.01,0.48,0.90,0.00,-2.87,0.98
0.01,0.45,0.81,1.12,-2.31,0.98
-0.01,0.51,0.83,1.12,-2.45,0.70
0.00,0.50,0.80,1.12,-2.73,0.49
0.00,0.46,0.74,0.07,-3.57,1.26
0.00,0.50,0.80,-0.07,-2.45,0.91
0.01,0.49,0.81,-1.61,-2.17,0.84
-0.01,0.54,0.85,-1.33,-1.75,0.21
0.00,0.55,0.90,-2.10,-2.03,0.14
-0.01,0.46,0.82,-2.45,-1.89,-0.35
-0.01,0.49,0.87,-0.98,-1.75,0.49
0.03,0.45,0.84,-0.07,-1.54,0.07
0.00,0.46,0.81,-0.70,-0.91,0.14
0.01,0.49,0.82,0.56,-0.98,0.00
0.00,0.44,0.78,-1.19,-0.77,-0.07
-0.01,0.49,0.83,-0.35,-1.26,0.63
0.03,0.46,0.81,0.35,-2.17,0.56
0.02,0.42,0.76,-0.14,-1.33,0.21
0.02,0.51,0.84,0.84,-0.14,0.35
0.05,0.51,0.84,0.35,-1.40,0.28
0.03,0.51,0.81,-1.19,-0.70,-0.42
0.03,0.55,0.90,-0.77,0.07,-0.42
0.04,0.43,0.82,-1.61,0.28,-0.56
-0.01,0.44,0.79,0.42,1.12,-0.91
0.00,0.51,0.91,1.33,0.56,-0.28
0.00,0.44,0.78,0.07,-0.28,-0.42
-0.02,0.50,0.81,0.42,-0.21,-0.56
0.02,0.51,0.86,-0.14,-0.28,0.21
0.04,0.48,0.83,-0.42,0.28,0.07
0.03,0.52,0.89,0.49,0.14,0.14
0.03,0.46,0.86,-0.63,0.28,-0.56
0.02,0.49,0.88,0.07,0.77,-0.14
0.03,0.51,0.88,0.56,0.28,-0.56
0.02,0.47,0.83,-0.21,0.77,-0.42
0.01,0.49,0.84,0.14,1.26,-0.91
0.00,0.47,0.84,0.98,1.12,-0.98
-0.01,0.48,0.86,1.12,1.68,-1.12
0.00,0.52,0.90,0.84,1.47,-1.19
0.01,0.49,0.87,-0.14,1.54,-1.54
0.01,0.51,0.90,0.28,1.47,-0.70
0.03,0.49,0.90,0.49,1.47,-0.91
0.02,0.45,0.84,0.28,1.82,-0.70
0.02,0.48,0.89,1.47,1.61,-0.56
0.01,0.40,0.80,4.69,0.42,-0.63
0.00,0.43,0.78,1.96,2.17,-1.40
-0.01,0.55,0.90,1.82,2.52,-1.47
0.01,0.51,0.87,-0.21,1.47,-1.54
0.02,0.53,0.90,0.56,1.33,-1.26
0.05,0.51,0.89,0.98,1.96,-1.26
0.03,0.48,0.90,0.35,3.43,-1.05
0.01,0.56,0.98,1.96,2.94,-1.12
0.01,0.53,0.92,2.45,2.24,-1.54
-0.01,0.53,0.87,1.54,1.47,-1.89
0.01,0.56,0.93,2.80,3.15,-1.82
0.00,0.52,0.90,1.47,3.22,-1.82
-0.02,0.51,0.89,3.15,3.36,-1.82
-0.01,0.46,0.85,3.29,2.03,-1.89
-0.01,0.46,0.80,3.50,2.45,-1.12
0.01,0.63,0.99,1.96,2.94,-0.77
0.04,0.60,0.95,-0.56,2.80,-1.96
0.00,0.60,0.97,-2.66,2.59,-1.96
0.00,0.48,0.94,0.84,1.96,-1.12
-0.01,0.40,0.87,1.12,3.01,-1.05
-0.02,0.46,0.91,3.50,3.50,-0.49
0.00,0.50,0.89,4.55,3.08,-2.17
-0.03,0.49,0.77,3.57,2.10,-2.24
-0.05,0.54,0.84,3.36,3.36,-2.03
-0.02,0.52,0.86,0.56,2.66,-1.75
-0.03,0.55,0.93,0.77,3.78,-1.75
-0.02,0.56,0.97,1.89,2.80,-1.68
-0.03,0.48,0.89,1.54,2.73,-1.82
-0.06,0.52,0.90,2.73,3.08,-1.26
-0.03,0.49,0.87,3.71,2.59,-1.12
-0.03,0.44,0.79,2.31,2.94,-1.61
-0.05,0.49,0.80,3.15,3.01,-0.91
-0.02,0.50,0.82,2.87,2.24,0.00
-0.03,0.53,0.80,0.77,2.94,-0.63
-0.04,0.60,0.94,0.84,2.66,-0.35
-0.03,0.38,0.85,0.49,1.82,-0.84
-0.04,0.53,0.90,0.63,2.24,-0.21
-0.02,0.52,0.92,2.87,3.08,-0.56
-0.03,0.49,0.84,2.10,3.36,-1.05
-0.05,0.56,0.88,2.87,2.94,-1.33
-0.04,0.52,0.85,2.52,2.66,-1.47
-0.05,0.48,0.79,2.24,2.66,-0.49
-0.03,0.53,0.89,2.24,2.31,0.14
0.00,0.49,0.84,0.84,2.17,0.14
-0.02,0.55,0.88,1.68,2.66,0.28
-0.01,0.54,0.88,1.82,2.17,-0.07
-0.02,0.49,0.83,0.56,2.24,0.35
-0.03,0.54,0.88,1.75,2.87,-0.49
-0.01,0.51,0.86,1.12,2.38,-0.91
-0.03,0.52,0.86,0.63,2.66,-0.70
-0.03,0.50,0.84,1.82,2.38,-0.63
-0.04,0.45,0.80,0.49,2.03,-0.70
-0.06,0.53,0.87,0.98,2.59,0.28
-0.02,0.53,0.88,0.77,1.96,-0.28
-0.04,0.49,0.83,-0.91,1.89,0.21
-0.04,0.53,0.89,-1.05,1.47,0.77
-0.02,0.46,0.87,0.42,0.84,0.63
-0.03,0.45,0.83,-0.63,0.91,1.26
-0.02,0.52,0.88,1.19,1.75,0.77
-0.02,0.46,0.81,-0.77,0.98,0.56
-0.04,0.49,0.84,-0.56,1.40,0.63
-0.02,0.51,0.88,0.49,0.70,0.98
-0.04,0.46,0.80,-0.35,1.05,0.49
-0.06,0.56,0.90,0.70,1.19,0.84
-0.03,0.54,0.89,0.77,0.21,0.91
-0.05,0.49,0.84,-0.42,0.00,1.33
-0.04,0.38,0.86,2.17,0.28,1.82
-0.02,0.48,0.83,0.35,0.14,1.96
-0.02,0.57,0.90,0.07,0.21,2.38
0.01,0.57,0.88,-0.07,-0.28,2.17
0.00,0.47,0.82,-1.68,0.00,1.82
-0.04,0.48,0.85,-0.07,0.84,1.47
-0.03,0.48,0.85,-0.14,0.84,1.33
-0.03,0.52,0.88,-1.40,0.14,1.54
0.00,0.55,0.91,-0.42,0.00,1.47
-0.02,0.48,0.83,-1.61,0.56,0.84
-0.07,0.53,0.90,-0.21,1.19,1.19
-0.05,0.53,0.90,0.42,0.07,0.98
-0.06,0.54,0.89,-1.26,-0.14,1.89
-0.02,0.58,0.96,-0.42,-0.28,2.80
0.01,0.51,0.90,-0.14,-1.12,2.80
-0.01,0.54,0.88,-1.33,-0.28,3.29
0.00,0.56,0.95,-1.05,-0.07,3.71
0.00,0.49,0.86,-1.40,-0.28,3.36
-0.02,0.53,0.88,-1.54,0.14,3.36
0.00,0.56,0.95,-1.05,0.00,2.94
-0.01,0.52,0.88,-2.38,0.00,2.24
-0.04,0.58,0.92,-1.68,0.07,2.31
-0.02,0.55,0.94,-1.47,0.35,1.82
-0.02,0.52,0.91,-2.03,-0.70,2.87
-0.01,0.55,0.95,0.49,-0.14,3.08
0.00,0.52,0.91,0.00,0.49,3.36
0.00,0.56,0.95,-0.77,-0.42,4.27
0.00,0.56,0.94,-0.35,0.35,3.50
-0.02,0.51,0.89,-0.56,-0.21,3.57
-0.02,0.54,0.93,-0.35,-0.49,3.64
-0.01,0.56,0.94,0.35,-0.42,3.36
0.00,0.52,0.91,-0.77,-0.63,4.48
0.01,0.51,0.89,0.63,-0.63,4.20
0.00,0.53,0.89,-0.49,0.42,3.78
-0.01,0.59,0.96,-0.21,0.84,4.06
0.00,0.56,0.94,-0.14,-0.07,3.08
-0.03,0.53,0.91,-0.91,0.21,3.85
-0.02,0.55,0.96,0.63,-0.21,4.34
0.01,0.38,0.92,1.61,0.14,4.27
-0.02,0.47,0.84,0.98,-0.14,4.55
0.00,0.48,0.85,2.80,-0.84,5.88
0.04,0.47,0.82,2.59,-1.68,6.09
0.06,0.54,0.85,0.84,-0.98,6.65
0.08,0.58,0.93,-17.43,-0.35,6.93
0.09,0.52,0.90,-2.73,-1.40,6.72
0.07,0.62,0.92,-2.03,-0.70,6.37
0.08,0.47,0.91,0.07,0.63,5.74
0.06,0.43,0.87,0.63,0.77,4.83
0.04,0.44,0.85,1.82,0.77,4.55
0.04,0.38,0.76,3.99,-17.15,4.13
0.05,0.46,0.79,1.19,0.56,4.62
0.06,0.52,0.85,2.52,1.12,4.62
0.07,0.49,0.82,-0.63,0.84,4.76
0.06,0.53,0.89,-0.07,1.40,5.39
0.09,0.51,0.92,0.00,1.26,5.25
0.08,0.44,0.86,-0.77,1.82,5.60
0.08,0.46,0.88,0.42,2.10,5.25
0.09,0.41,0.81,1.19,1.61,5.04
0.06,0.41,0.78,1.61,3.08,4.76
0.07,0.50,0.83,3.08,3.15,4.48
0.05,0.46,0.77,1.33,3.36,3.85
0.02,0.53,0.81,1.05,4.06,3.22
0.03,0.57,0.87,1.05,2.17,4.06
0.02,0.48,0.84,-0.21,3.92,3.50
0.03,0.53,0.90,-0.77,4.34,4.48
0.05,0.45,0.84,2.73,3.08,4.83
0.03,0.47,0.78,1.68,4.34,4.90
0.04,0.56,0.87,2.52,4.34,5.53
0.05,0.46,0.80,-0.14,3.36,5.11
0.01,0.43,0.77,0.63,4.55,5.18
0.00,0.53,0.87,1.89,4.62,5.18
0.04,0.45,0.83,-0.70,4.06,5.81
0.03,0.50,0.85,1.47,4.83,5.53
0.04,0.53,0.87,1.05,5.11,4.83
0.04,0.47,0.82,-17.78,3.85,5.46
0.02,0.49,0.84,1.68,6.30,4.83
0.04,0.49,0.84,1.75,5.32,5.18
0.04,0.50,0.85,0.49,5.88,5.53
0.04,0.52,0.85,1.05,5.88,5.04
0.04,0.49,0.82,0.49,5.74,5.18
0.04,0.52,0.85,0.70,5.88,6.23
0.06,0.52,0.86,0.84,6.30,5.46
0.06,0.51,0.86,0.49,5.81,6.16
0.06,0.53,0.88,-0.70,6.72,5.81
0.05,0.50,0.87,0.63,6.30,5.53
0.04,0.54,0.89,-1.75,7.14,5.25
0.05,0.54,0.90,0.49,6.16,5.39
0.04,0.49,0.84,0.84,6.51,5.11
0.03,0.51,0.89,0.70,6.09,6.02
0.07,0.48,0.87,1.61,5.46,6.09
0.05,0.48,0.80,0.42,6.44,6.09
0.04,0.58,0.91,0.63,6.72,6.79
0.06,0.56,0.92,-0.70,5.39,6.16
0.05,0.48,0.89,-2.87,5.74,6.37
0.05,0.52,0.94,-2.45,6.51,7.14
0.07,0.48,0.93,0.07,5.39,6.86
0.05,0.46,0.90,-0.42,5.67,7.00
0.04,0.50,0.89,1.12,5.67,6.37
0.03,0.46,0.85,-0.56,5.32,6.86
0.03,0.47,0.84,0.07,5.67,7.14
0.03,0.54,0.94,0.21,5.32,7.21
0.04,0.49,0.90,-1.75,4.06,7.91
0.06,0.53,0.94,-0.42,4.34,8.05
0.07,0.51,0.94,-1.05,4.34,8.26
0.06,0.44,0.88,-0.91,4.34,9.10
0.07,0.48,0.89,1.75,4.48,8.47
0.07,0.50,0.90,1.75,3.64,8.47
0.08,0.55,0.91,0.28,4.20,8.05
0.06,0.55,0.91,0.91,4.41,7.56
0.02,0.51,0.89,-1.12,3.99,7.42
0.02,0.52,0.95,0.56,3.36,8.05
0.04,0.51,0.93,1.12,3.36,8.12
0.05,0.53,0.93,17.71,4.41,8.54
0.06,0.55,0.94,1.40,4.27,8.61
0.04,0.52,0.91,-0.49,4.06,8.19
0.03,0.54,0.95,-0.35,3.99,8.96
0.06,0.50,0.94,0.91,3.01,8.96
0.04,0.47,0.89,2.10,3.50,8.89
0.05,0.55,0.95,0.98,3.99,9.31
0.05,0.54,0.93,1.19,3.15,8.47
0.02,0.51,0.88,-0.21,3.22,8.75
0.03,0.54,0.95,1.33,3.64,9.31
0.05,0.50,0.92,0.84,3.15,8.82
0.03,0.52,0.91,0.84,3.99,9.17
0.04,0.57,0.97,1.47,3.99,8.75
0.03,0.51,0.93,-0.21,3.36,8.82
0.02,0.49,0.90,1.33,3.57,9.17
0.03,0.50,0.92,1.40,3.85,9.10
0.03,0.46,0.87,1.75,3.36,9.52
0.04,0.46,0.83,4.76,2.66,9.80
0.03,0.46,0.84,2.38,3.36,9.87
0.04,0.47,0.84,1.75,3.29,10.36
0.06,0.48,0.86,1.82,2.66,10.92
0.09,0.46,0.86,-0.91,1.61,11.69
0.12,0.48,0.90,-0.07,2.73,12.39
0.11,0.45,0.84,1.82,3.15,11.76
0.09,0.45,0.86,-0.14,3.50,10.64
0.11,0.52,0.91,0.14,3.64,11.62
0.15,0.48,0.90,2.45,1.75,11.55
0.12,0.36,0.76,2.73,3.15,10.29
0.10,0.43,0.80,3.36,5.74,8.89
0.06,0.51,0.89,4.06,7.35,7.49
0.05,0.57,0.92,0.63,4.27,8.12
0.10,0.58,0.93,0.00,1.96,9.03
0.14,0.48,0.87,1.05,2.87,9.59
0.12,0.41,0.84,2.10,5.81,9.31
0.08,0.50,0.92,3.43,5.67,9.52
0.08,0.51,0.88,1.05,4.06,9.38
0.12,0.52,0.89,0.84,3.22,9.87
0.16,0.48,0.88,0.00,4.62,9.80
0.12,0.41,0.83,-0.07,5.88,9.66
0.06,0.42,0.83,1.96,5.95,9.03
0.05,0.48,0.88,1.54,5.25,8.54
0.08,0.50,0.85,1.12,5.04,8.96
0.08,0.50,0.85,1.75,5.46,8.19
0.06,0.50,0.87,-0.28,5.67,8.75
0.06,0.50,0.91,0.14,5.53,9.31
0.07,0.45,0.88,1.19,4.20,9.94
0.07,0.42,0.83,0.63,5.18,10.01
0.08,0.46,0.86,2.03,5.18,10.99
0.10,0.46,0.84,1.12,4.62,10.50
0.10,0.44,0.81,1.47,4.90,10.57
0.09,0.48,0.83,2.38,5.46,9.59
0.08,0.50,0.84,0.56,5.67,9.45
0.08,0.52,0.88,0.77,5.67,9.38
0.09,0.50,0.88,1.12,4.69,9.52
0.08,0.41,0.81,0.07,5.46,9.38
0.07,0.46,0.85,1.96,6.44,10.36
0.09,0.47,0.87,1.61,5.32,10.01
0.08,0.44,0.79,1.12,5.74,10.50
0.09,0.49,0.85,1.12,5.53,10.71
0.10,0.45,0.84,-0.56,5.18,10.99
0.09,0.45,0.83,2.03,6.37,10.85
0.08,0.53,0.91,0.91,5.39,10.99
0.10,0.49,0.87,1.26,4.34,11.06
0.08,0.47,0.83,2.10,5.95,10.71
0.10,0.39,0.89,1.61,5.46,11.13
0.11,0.43,0.80,1.19,5.04,10.99
0.10,0.51,0.82,2.80,6.16,11.27
0.13,0.57,0.88,0.49,5.18,11.83
0.13,0.50,0.86,-0.42,4.97,12.11
0.12,0.53,0.87,-0.28,6.16,11.90
0.10,0.47,0.86,0.42,6.02,11.83
0.09,0.48,0.86,0.35,6.16,11.83
0.10,0.55,0.89,-0.21,7.00,10.99
0.10,0.51,0.87,-0.28,6.72,10.85
0.10,0.50,0.87,-1.19,6.79,11.41
0.09,0.50,0.88,-0.35,6.86,11.27
0.11,0.47,0.87,-0.49,6.30,11.83
0.12,0.54,0.90,-2.45,8.05,11.83
0.12,0.49,0.91,0.07,6.93,11.62
0.11,0.47,0.86,-0.77,7.77,11.90
0.12,0.53,0.90,-1.75,8.26,11.48
0.13,0.51,0.92,-0.07,6.79,11.62
0.13,0.55,0.92,-1.75,9.24,10.99
0.12,0.55,0.93,-0.84,8.82,10.78
0.10,0.49,0.90,0.28,8.40,10.92
0.09,0.50,0.90,1.33,8.68,11.27
0.10,0.46,0.87,3.01,7.84,10.92
0.10,0.47,0.85,1.12,9.24,11.13
0.11,0.57,0.94,0.35,9.03,11.76
0.15,0.55,0.93,-0.42,7.77,11.62
0.12,0.50,0.88,-1.47,9.03,11.69
0.11,0.53,0.95,-2.24,10.08,11.90
0.13,0.46,0.92,0.21,8.05,11.48
0.11,0.43,0.85,1.40,10.01,11.41
0.12,0.52,0.92,1.54,9.17,11.20
0.13,0.48,0.88,0.49,9.03,11.20
0.09,0.50,0.84,0.98,9.94,10.57
0.10,0.52,0.92,0.56,8.47,11.13
0.11,0.43,0.86,-0.21,8.75,11.55
0.10,0.50,0.89,1.68,10.08,11.90
0.14,0.50,0.92,0.63,8.54,11.90
0.12,0.48,0.86,1.75,8.82,11.90
0.12,0.51,0.91,0.56,9.03,11.83
0.13,0.44,0.88,-0.63,8.96,12.25
0.12,0.41,0.80,1.96,9.45,12.18
0.12,0.51,0.93,1.33,9.66,11.76
0.14,0.49,0.91,-0.56,9.45,11.83
0.11,0.46,0.83,1.40,9.03,11.62
0.11,0.47,0.89,0.77,8.68,12.11
0.12,0.45,0.86,3.92,8.12,12.67
0.13,0.48,0.86,1.54,9.59,12.18
0.14,0.49,0.91,0.14,8.12,11.90
0.12,0.50,0.88,0.49,9.73,11.83
0.11,0.49,0.91,0.91,7.84,12.67
0.12,0.37,0.83,3.36,6.58,12.39
0.12,0.45,0.86,0.98,10.36,12.67
0.15,0.50,0.95,1.82,9.24,12.74
0.14,0.43,0.82,1.12,8.26,12.18
0.12,0.52,0.86,1.40,10.36,11.69
0.13,0.52,0.92,0.14,8.89,12.11
0.00,0.38,0.82,0.70,8.75,12.04
0.09,0.48,0.88,3.08,11.27,11.41
0.12,0.50,0.91,0.98,9.24,11.83
0.11,0.48,0.84,1.82,9.94,11.55
0.09,0.52,0.89,2.59,9.94,11.34
0.10,0.45,0.87,0.84,8.96,11.62
0.09,0.43,0.85,3.36,10.50,11.62
0.08,0.52,0.90,3.85,10.22,11.20
0.07,0.45,0.85,1.61,9.59,11.13
0.04,0.49,0.88,3.01,10.85,10.85
0.05,0.48,0.86,2.66,9.87,10.78
0.04,0.39,0.79,3.15,9.24,11.27
0.04,0.49,0.86,2.59,11.55,11.76
0.07,0.47,0.86,1.40,8.96,12.53
0.09,0.47,0.85,0.56,9.80,13.23
0.10,0.50,0.89,1.82,9.59,13.65
0.11,0.44,0.85,-0.28,9.66,14.00
0.09,0.45,0.86,2.10,10.50,14.07
0.09,0.50,0.90,2.87,9.38,13.51
0.10,0.44,0.82,1.12,9.52,13.44
0.09,0.53,0.90,2.80,10.92,12.53
0.09,0.52,0.89,3.08,10.71,12.53
0.05,0.47,0.84,1.82,11.06,11.48
0.03,0.55,0.93,2.45,10.22,11.69
0.06,0.47,0.90,1.82,9.59,12.81
0.06,0.44,0.83,2.38,9.94,13.23
0.08,0.50,0.92,3.15,9.59,14.00
0.11,0.43,0.83,0.28,8.40,14.56
0.09,0.44,0.83,1.40,10.08,14.28
0.09,0.51,0.92,0.84,9.59,14.49
0.10,0.43,0.81,-0.63,9.17,14.07
0.08,0.48,0.88,0.49,10.15,13.65
0.10,0.49,0.94,-0.21,9.10,13.72
0.08,0.40,0.81,0.63,9.80,13.30
0.05,0.45,0.85,3.01,9.94,12.39
0.06,0.45,0.87,1.47,9.52,13.02
0.05,0.43,0.81,2.38,9.03,13.23
0.06,0.62,0.89,1.54,9.52,14.00
0.09,0.44,0.89,-1.61,8.05,14.91
0.11,0.42,0.85,0.70,9.03,15.40
0.12,0.45,0.87,0.56,8.40,15.40
0.12,0.45,0.87,-0.77,8.96,15.68
0.10,0.51,0.89,1.05,9.38,15.33
0.12,0.47,0.86,-0.28,7.70,15.19
0.10,0.40,0.84,1.26,7.84,14.49
0.12,0.47,0.87,1.40,8.96,14.14
0.12,0.46,0.88,-0.84,8.61,13.51
0.10,0.51,0.92,0.77,9.66,13.09
0.09,0.57,0.96,-0.84,9.03,13.51
0.11,0.48,0.94,-1.96,7.84,13.79
0.10,0.46,0.92,1.47,9.10,13.93
0.11,0.46,0.92,1.75,7.98,14.84
0.12,0.47,0.89,1.47,8.96,14.35
0.12,0.58,0.92,2.45,8.89,14.21
0.13,0.58,0.94,-0.35,7.98,14.28
0.13,0.53,0.91,-0.21,8.68,13.72
0.11,0.52,0.92,0.07,8.26,13.93
0.13,0.48,0.93,-0.35,8.19,14.42
0.13,0.55,0.95,0.70,9.38,13.65
0.11,0.57,0.93,0.07,9.87,13.37
0.11,0.55,0.90,0.42,9.45,13.51
0.10,0.57,0.91,-0.21,9.17,12.88
0.10,0.53,0.92,0.70,9.17,13.02
0.11,0.51,0.88,0.49,8.68,13.79
0.11,0.58,0.92,-0.28,9.52,13.65
0.11,0.57,0.93,-0.77,8.61,14.35
0.12,0.58,0.93,-2.94,9.80,14.00
0.12,0.54,0.91,-0.21,8.54,14.49
0.12,0.62,0.89,-0.98,8.33,14.28
0.12,0.54,0.89,-0.07,9.94,13.72
0.10,0.53,0.86,1.33,9.17,13.30
0.09,0.56,0.88,-0.84,9.59,13.09
0.08,0.57,0.87,0.35,9.94,13.58
0.09,0.52,0.85,1.19,8.75,13.23
0.09,0.57,0.87,-1.54,8.96,13.44
0.11,0.58,0.88,-0.35,8.54,14.42
0.11,0.55,0.82,-1.33,8.68,14.35
0.11,0.59,0.88,-5.25,10.57,14.42
0.09,0.49,0.83,-0.14,7.77,14.49
0.08,0.50,0.84,0.35,8.47,14.77
0.10,0.50,0.84,-0.14,7.98,14.42
0.10,0.46,0.80,-1.75,8.54,14.98
0.09,0.49,0.83,-0.49,8.96,14.42
0.08,0.47,0.83,-0.28,8.26,14.63
0.08,0.48,0.84,-2.73,8.05,15.05
0.09,0.52,0.89,-3.43,8.75,14.98
0.09,0.44,0.87,-2.10,8.26,15.40
0.09,0.45,0.89,-3.01,8.68,15.26
0.09,0.48,0.91,-2.03,8.26,15.68
0.10,0.47,0.90,-2.24,7.42,15.82
0.12,0.44,0.88,-0.28,7.28,15.96
0.12,0.41,0.84,0.56,8.26,15.54
0.11,0.45,0.89,0.77,9.24,14.77
0.11,0.50,0.90,1.47,7.91,14.77
0.11,0.50,0.89,0.21,7.70,14.63
0.14,0.50,0.90,0.91,7.35,14.56
0.13,0.42,0.85,0.70,8.61,14.70
0.10,0.50,0.89,2.94,9.03,14.21
0.13,0.52,0.93,1.19,7.56,14.84
0.14,0.46,0.82,2.52,8.05,14.70
0.14,0.48,0.87,2.52,8.47,14.49
0.15,0.42,0.82,5.11,7.63,15.12
0.14,0.49,0.86,2.38,9.66,14.49
0.14,0.54,0.91,1.05,8.61,14.14
0.13,0.48,0.85,0.42,9.38,13.65
0.11,0.50,0.88,1.89,9.45,13.09
0.11,0.43,0.85,1.75,8.75,13.79
0.13,0.49,0.88,2.80,9.24,13.44
0.15,0.50,0.91,1.12,8.54,13.86
0.15,0.44,0.83,2.31,8.61,14.21
0.14,0.48,0.87,2.03,9.94,13.23
0.14,0.46,0.86,0.42,8.75,13.93
0.13,0.46,0.89,1.61,9.52,13.65
0.14,0.48,0.89,2.24,9.31,13.09
0.13,0.44,0.83,1.19,10.01,12.81
0.12,0.51,0.88,2.66,10.57,12.25
0.13,0.49,0.88,0.35,9.80,12.18
0.13,0.46,0.86,1.61,10.08,12.81
0.14,0.46,0.86,2.24,10.50,12.53
0.12,0.46,0.85,1.47,11.34,12.46
0.12,0.54,0.92,2.38,11.13,12.18
0.13,0.50,0.88,1.96,9.87,11.97
0.09,0.47,0.81,2.17,11.69,12.04
0.11,0.52,0.90,2.66,11.34,12.18
0.12,0.48,0.85,2.17,11.27,11.83
0.11,0.54,0.88,2.87,12.53,11.34
0.13,0.57,0.91,2.10,10.92,12.11
0.11,0.48,0.81,1.47,11.41,11.83
0.09,0.54,0.89,3.43,12.39,11.48
0.10,0.52,0.87,2.59,11.62,12.04
0.09,0.52,0.86,3.71,11.97,11.62
0.09,0.57,0.89,2.80,11.69,11.83
0.09,0.54,0.86,1.54,12.11,12.18
0.09,0.55,0.88,2.24,11.83,12.18
0.09,0.52,0.88,1.54,11.97,12.67
