Accel_x,Accel_y,Accel_z,Gyr_x,Gyr_y,Gyr_z
-0.92,-0.34,0.55,29.96,24.64,-38.43
-1.06,-0.37,0.66,41.09,-5.11,-49.28
-1.34,-0.27,0.44,32.83,-35.42,-54.11
-1.52,-0.08,0.46,3.50,-106.89,-68.88
-1.57,-0.10,0.62,-21.56,-153.51,-79.80
-1.46,-0.06,0.56,-51.31,-184.31,-87.08
-1.26,-0.19,0.44,-79.66,-206.78,-101.64
-0.95,-0.21,0.15,-85.68,-226.17,-109.06
-0.91,-0.07,0.09,-89.32,-234.57,-118.30
-0.77,-0.20,0.14,-63.35,-222.46,-100.87
-0.76,0.01,0.07,-43.05,-185.01,-72.73
-0.70,0.25,0.14,-42.42,-153.09,-40.11
-0.49,0.23,0.28,-9.87,-125.79,-23.38
-0.67,0.29,0.25,-1.19,-107.59,-21.42
-0.88,0.31,0.19,-13.09,-90.44,-18.90
-0.86,0.27,0.24,-30.94,-83.44,-20.51
-0.84,0.05,0.37,-15.40,-64.54,-32.13
-0.60,-0.30,0.45,-8.82,-46.41,-28.35
-0.48,-0.38,0.60,-1.26,-10.15,-18.76
-0.40,-0.46,0.60,6.86,25.48,4.27
-0.40,-0.43,0.63,11.90,61.25,13.09
-0.48,-0.36,0.61,14.21,78.40,25.20
-0.42,-0.29,0.56,24.57,106.47,34.23
-0.35,-0.08,0.45,40.67,133.63,44.73
-0.34,0.09,0.41,50.40,168.91,49.14
-0.16,0.12,0.35,64.40,195.23,57.40
0.02,0.12,0.31,91.70,223.30,59.92
0.13,0.12,0.18,109.83,245.84,54.39
-0.09,0.20,0.03,99.05,252.35,58.59
-0.53,0.27,-0.05,76.86,246.26,47.60
-0.84,-0.01,-0.04,82.25,234.36,68.53
-1.23,0.08,0.04,85.68,269.57,84.77
-1.72,0.00,0.13,74.41,269.08,71.75
-1.90,-0.03,0.42,21.56,221.41,58.38
-1.60,0.43,0.39,-13.09,126.63,37.80
-1.78,0.72,1.18,-114.38,-29.12,19.74
-1.67,0.37,0.95,-27.09,-105.77,-14.56
-0.59,-0.08,0.06,73.01,23.87,9.38
-0.82,-0.48,-0.73,17.92,13.65,3.29
-1.12,-0.52,-0.39,-301.28,-66.92,-47.46
-1.34,-1.60,0.33,-546.91,-182.21,-114.45
-1.17,-2.73,3.15,-70.28,-132.72,-15.26
-1.47,0.31,-0.15,136.08,3.64,-33.95
-2.12,0.10,-0.29,20.58,-112.98,-14.00
-1.64,0.02,1.14,9.17,-105.49,5.32
-0.74,0.40,-0.24,34.93,-57.54,11.97
-0.60,0.49,-0.28,-3.43,-65.03,6.37
-0.81,0.44,0.63,-17.15,-50.61,0.49
-1.07,0.18,0.28,-17.64,-7.91,-2.45
-1.08,0.05,0.04,-38.43,3.78,9.87
-1.06,-0.01,0.27,-40.88,9.66,18.13
-1.01,0.10,0.48,-27.02,26.46,22.54
-1.04,0.16,0.56,-6.79,26.95,15.19
-1.14,0.09,0.63,0.28,21.21,6.79
-1.13,-0.09,0.68,7.70,17.15,4.48
-0.89,-0.13,0.61,16.38,20.86,-5.81
-0.65,-0.14,0.51,25.06,24.50,-9.52
-0.60,-0.26,0.67,41.72,18.83,-17.22
-0.68,-0.40,0.67,58.94,13.09,-49.56
-0.92,-0.39,0.57,55.86,-16.80,-51.94
-1.19,-0.48,0.59,34.93,-43.96,-61.32
-1.24,-0.59,0.41,29.12,-79.45,-70.70
-1.29,-0.44,0.38,16.94,-130.13,-80.50
-1.39,-0.46,0.66,2.52,-173.95,-85.26
-1.23,-0.36,0.25,-25.06,-191.80,-85.19
-1.13,-0.27,0.11,-30.45,-220.71,-80.85
-1.07,0.00,0.28,-25.34,-237.37,-77.42
-1.01,-0.11,0.23,-29.54,-216.93,-72.87
-1.12,0.01,0.15,-29.12,-195.16,-43.40
-1.28,0.22,-0.01,-46.83,-172.97,-14.77
-1.10,0.31,0.06,-52.08,-153.30,13.79
-0.89,0.37,0.36,-31.01,-137.48,23.59
-0.46,0.37,0.30,-61.11,-111.51,20.51
-0.51,0.11,0.16,-73.85,-92.33,-9.45
-0.55,-0.31,0.33,-48.93,-75.11,-35.35
-0.39,-0.58,0.53,-29.47,-47.95,-42.00
-0.36,-0.68,0.63,-18.06,-5.18,-37.94
-0.47,-0.72,0.50,3.36,35.70,-19.04
-0.59,-0.65,0.43,23.87,70.28,-1.61
-0.71,-0.45,0.39,43.26,88.62,12.39
-0.59,-0.30,0.43,56.77,109.48,31.43
-0.42,-0.24,0.37,65.24,146.30,46.27
-0.40,-0.17,0.32,76.23,182.21,62.23
-0.31,-0.16,0.23,86.38,216.79,65.87
-0.17,-0.19,0.15,106.19,247.52,59.99
-0.04,-0.14,0.10,112.42,266.49,46.20
-0.21,-0.15,0.14,77.35,261.45,37.80
-0.57,-0.14,0.22,41.23,253.89,33.60
-0.73,-0.07,0.38,35.14,243.11,24.78
-0.97,0.23,0.33,14.56,239.26,30.45
-1.55,0.73,0.42,18.48,234.01,35.42
-2.13,1.07,0.47,47.11,219.66,71.75
-1.99,1.50,0.76,27.23,127.47,100.24
-1.29,0.83,1.31,38.15,65.10,108.57
-0.65,0.45,0.37,134.75,41.51,100.80
-0.25,0.06,-0.58,176.19,28.91,68.39
-0.16,-0.23,-1.21,164.29,73.64,18.48
-1.07,-0.43,-0.97,-176.61,-61.67,6.86
-1.38,-0.82,0.71,-578.76,-178.99,-48.37
-1.32,-3.30,2.47,-344.19,-110.81,7.00
-1.65,-1.12,-0.71,65.17,35.14,22.54
-2.65,-0.76,0.40,26.46,-121.03,-12.04
-2.96,-0.57,2.31,51.80,-126.49,-25.69
-0.73,0.39,-0.21,153.02,-48.23,2.24
-0.67,1.01,-1.21,14.49,-113.96,-15.12
-0.77,0.76,-0.15,-117.25,-147.00,-42.28
-0.57,0.11,0.58,-113.89,-74.20,-36.61
-0.57,-0.18,0.34,-57.89,-12.60,-21.49
-0.83,-0.05,0.09,-42.63,14.49,-12.32
-1.20,0.03,0.25,-38.64,57.40,19.60
-1.11,0.15,0.42,-13.30,71.89,20.79
-0.93,0.06,0.50,17.15,54.04,4.55
-0.81,-0.16,0.80,50.89,35.98,-7.35
-1.02,-0.18,0.88,84.70,29.54,-23.03
-1.09,-0.10,0.79,86.45,25.90,-19.67
-1.10,-0.01,0.54,81.83,21.14,-13.23
-1.13,-0.03,0.48,87.08,7.00,-12.25
-1.10,-0.14,0.49,79.38,0.98,-15.12
-0.97,-0.29,0.24,61.53,-5.53,-10.50
-1.10,-0.31,0.21,36.40,-33.81,-9.59
-1.14,-0.25,0.39,8.05,-58.73,-21.49
-1.15,-0.21,0.42,-6.86,-106.96,-34.16
-1.26,-0.13,0.47,-29.61,-154.84,-41.02
-1.29,0.03,0.32,-50.54,-204.40,-55.30
-1.23,0.09,0.39,-66.29,-246.96,-65.59
-1.27,0.02,0.50,-73.92,-266.07,-73.08
-1.34,0.06,0.41,-72.17,-257.74,-71.40
-1.43,0.02,0.20,-62.02,-240.52,-37.45
-1.33,0.22,-0.01,-58.87,-212.52,-2.87
-1.20,0.40,-0.04,-79.80,-188.37,27.79
-0.62,0.42,0.09,-78.68,-158.62,47.39
-0.15,0.28,0.22,-74.55,-137.13,50.47
-0.06,0.03,0.35,-65.52,-91.42,37.52
-0.36,-0.21,0.28,-44.80,-75.39,13.37
-0.50,-0.38,0.39,-23.10,-59.36,-4.13
-0.66,-0.37,0.41,-17.22,-21.84,-18.13
-0.97,-0.24,0.40,-17.78,-12.81,-13.30
-1.01,-0.23,0.52,-13.16,14.21,5.25
-0.93,-0.18,0.59,-6.09,46.48,26.88
-0.53,-0.31,0.55,9.45,84.42,43.96
-0.33,-0.33,0.54,40.53,110.18,56.28
-0.17,-0.31,0.52,62.79,144.34,62.16
-0.11,-0.34,0.50,82.32,172.13,57.54
-0.04,-0.28,0.47,94.85,210.70,43.61
0.02,-0.30,0.41,104.58,235.76,34.02
-0.09,-0.28,0.33,98.14,252.28,10.71
-0.23,-0.16,0.31,73.78,269.36,12.46
-0.65,-0.05,0.30,35.63,272.79,20.93
-1.00,0.23,0.29,6.72,263.90,16.66
-1.30,0.67,0.09,-26.25,277.20,18.20
-1.69,0.57,-0.26,-24.43,265.51,13.72
-1.54,0.81,-0.24,-45.57,227.36,18.13
-1.38,0.79,0.09,-55.16,174.51,16.66
-1.32,0.63,0.60,-56.21,79.24,-3.01
-0.84,0.39,1.15,-29.68,-2.24,-13.51
-0.34,0.04,0.77,33.32,16.31,-30.24
0.06,-0.38,0.20,53.62,46.55,-36.05
-0.28,-0.84,-0.45,-7.56,-3.08,-50.54
-0.79,-0.75,-0.38,-231.21,-31.36,-41.30
-1.42,-1.02,0.38,-363.02,-54.25,-36.40
-2.13,-2.19,2.72,-107.87,-80.85,-7.49
-1.92,-0.22,0.01,137.41,3.08,42.77
-1.39,0.86,-1.03,112.56,-23.87,52.22
-1.14,0.37,0.05,38.36,-68.81,52.50
-1.27,0.36,1.16,86.03,-58.45,38.78
-1.46,0.23,0.89,74.48,-31.01,38.36
-1.40,0.15,0.05,-19.67,5.11,31.08
-1.22,-0.14,-0.20,-109.06,-1.96,6.79
-0.96,-0.35,-0.11,-134.96,-52.57,-36.47
-0.76,-0.20,0.12,-142.17,-45.99,-48.09
-0.86,-0.18,0.82,-120.82,-49.00,-51.59
-0.95,-0.22,1.12,-58.24,-30.45,-46.34
-1.24,-0.28,1.17,-9.59,-20.72,-46.62
-1.36,-0.35,0.94,4.13,-11.41,-45.99
-1.22,-0.27,0.61,-7.21,-17.22,-39.34
-0.97,-0.26,0.78,17.08,-47.67,-47.04
-0.77,0.00,0.16,-10.43,-74.20,-59.22
-1.13,-0.29,0.72,-21.28,-146.16,-73.08
-1.27,-0.28,0.92,-14.49,-182.42,-77.77
-1.50,-0.18,0.48,-50.82,-222.95,-98.91
-1.31,-0.38,0.68,-46.90,-251.72,-107.24
-0.94,-0.42,0.47,-54.04,-264.46,-76.09
-0.73,-0.01,0.06,-68.11,-246.12,-62.37
-0.63,0.00,-0.02,-59.22,-223.58,-44.94
-0.67,0.18,-0.13,-53.27,-187.67,-5.88
-0.69,0.25,-0.09,-45.57,-138.67,70.21
-0.54,0.62,-0.01,-8.75,-122.08,117.81
-0.35,0.78,-0.08,-9.24,-113.19,140.35
-0.46,0.84,0.28,-24.22,-114.73,83.79
-0.93,0.33,0.52,-55.02,-101.99,50.75
-1.46,0.02,0.49,-85.19,-71.54,55.72
-1.31,-0.35,0.31,-85.26,-44.80,47.53
-0.60,-0.73,0.49,-19.95,-1.54,64.05
-0.10,-0.91,0.64,13.72,66.22,65.03
-0.02,-0.83,0.64,41.58,94.71,62.93
-0.06,-0.65,0.59,53.76,113.96,64.40
-0.08,-0.28,0.48,48.93,149.66,64.89
-0.25,-0.14,0.25,26.32,189.77,67.06
-0.23,0.11,-0.10,-2.17,210.42,76.72
-0.23,0.28,-0.13,-1.68,209.44,80.22
-0.17,0.33,-0.10,-7.77,228.55,56.91
-0.05,0.10,-0.09,-7.84,256.48,56.91
-0.09,-0.08,-0.15,-27.58,262.85,37.94
-0.45,-0.30,-0.07,-37.24,230.86,-8.68
-0.96,-0.31,0.21,-66.36,176.54,-29.26
-1.38,0.05,0.81,-105.84,135.66,-57.05
-2.35,0.37,1.81,-152.04,28.49,-104.37
-3.73,0.31,3.00,-83.44,-157.99,-116.41
-3.78,0.53,3.64,-171.50,-154.84,-92.05
-2.60,-1.27,0.98,-59.85,54.46,3.99
-1.20,0.15,-3.76,39.90,82.88,78.33
-0.48,0.26,-3.45,-64.12,-111.23,14.28
-0.33,-0.92,-1.47,-103.74,-127.54,24.36
-0.52,-1.20,0.53,-280.49,-136.64,16.80
0.04,-0.39,0.12,-125.58,-89.74,-35.42
-1.69,-0.47,3.15,-47.60,-27.65,-10.08
-2.87,0.74,2.28,160.72,88.41,11.20
-2.69,0.35,-1.78,10.36,-6.23,22.68
-1.76,0.24,-1.06,-203.70,-43.05,-5.25
-1.12,-0.41,-0.01,-179.48,-21.77,-26.53
-1.26,-0.52,0.09,-103.18,0.98,-30.24
-1.46,-0.28,0.14,-98.63,31.08,-7.35
-1.42,-0.10,0.20,-116.97,69.93,16.94
-1.57,-0.12,0.25,-114.59,86.52,32.76
-1.53,0.06,0.25,-114.24,90.79,39.41
-1.56,0.11,0.31,-100.87,99.61,51.94
-1.45,0.08,0.14,-88.13,110.60,70.49
-1.38,0.25,0.08,-82.88,126.49,67.13
-1.31,-0.24,-0.01,-73.36,126.00,60.97
-1.11,-0.38,0.08,-74.83,126.07,64.54
-0.88,-0.36,-0.02,-74.48,127.33,55.30
-0.83,-0.36,-0.05,-68.46,119.56,39.20
-0.89,-0.35,-0.03,-54.67,115.57,29.75
-0.95,-0.18,-0.07,-46.13,109.55,26.88
-0.90,-0.18,-0.09,-41.72,108.57,29.54
-0.77,-0.16,-0.05,-27.23,109.62,33.11
-0.73,-0.04,-0.06,-16.17,101.92,23.38
-0.71,-0.01,-0.04,-15.61,94.71,15.96
-0.68,0.02,-0.08,-23.73,91.42,14.70
-0.63,-0.07,-0.05,-1.54,90.44,16.66
-0.56,-0.19,0.04,0.07,87.15,20.09
-0.51,-0.24,0.08,35.14,83.23,24.01
-0.58,-0.29,0.01,36.05,84.42,23.17
-0.74,-0.40,0.00,43.33,91.14,20.30
-0.91,-0.42,0.08,19.67,89.25,18.34
-0.90,-0.69,0.18,-0.07,86.59,16.94
-0.86,-0.74,0.27,22.33,78.54,-4.06
-0.89,-0.35,0.22,32.41,55.23,-17.64
-0.81,-0.07,0.08,43.19,51.10,-15.54
-1.01,0.36,0.13,26.46,70.77,-10.43
-1.26,0.34,0.35,-4.20,76.72,1.33
-1.28,0.05,0.65,-1.61,58.38,-3.50
-1.36,-0.16,0.79,26.46,35.07,-12.81
-1.44,-0.09,0.58,34.23,10.78,-23.52
-1.60,0.01,0.33,6.51,-15.05,-38.71
-1.84,0.03,0.25,-28.70,-49.56,-47.53
-1.83,-0.02,0.31,-47.60,-80.57,-56.49
-1.83,-0.01,0.22,-29.47,-118.23,-76.86
-1.90,0.08,0.00,-31.85,-155.61,-88.97
-1.65,-0.10,-0.01,-38.08,-167.65,-97.37
-1.65,-0.36,0.01,-46.41,-210.07,-119.91
-1.57,-0.12,0.12,-81.34,-235.62,-126.28
-1.54,-0.23,0.10,-70.98,-257.53,-133.28
-1.40,-0.13,0.01,-59.36,-272.30,-115.99
-1.37,-0.02,0.03,-35.28,-257.95,-93.10
-1.53,-0.08,-0.17,9.59,-224.07,-44.80
-1.67,-0.23,-0.29,97.09,-185.50,-4.69
-1.57,-0.05,-0.24,157.57,-183.12,26.11
-1.42,-0.05,0.05,225.26,-183.68,52.57
-1.41,0.09,0.17,190.96,-169.12,66.57
-1.45,0.37,0.03,35.28,-133.56,83.09
-1.34,0.12,-0.18,-64.33,-147.42,85.75
-1.09,0.20,-0.08,-129.78,-148.05,105.28
-1.29,0.43,-0.20,-244.58,-162.61,119.00
-1.09,0.45,-0.08,-199.36,-155.75,110.81
-0.88,0.71,-0.20,-177.59,-158.76,77.49
-0.83,0.18,-0.16,-184.59,-161.21,65.59
-0.87,-0.19,-0.17,-194.18,-152.53,70.00
-0.79,-0.26,-0.19,-195.02,-144.34,72.59
-0.79,-0.12,-0.12,-192.43,-130.41,73.57
-0.67,-0.26,-0.19,-182.91,-126.84,88.55
-0.68,-0.16,-0.13,-174.44,-120.12,93.31
-0.75,-0.03,-0.06,-166.88,-104.02,89.04
-0.55,-0.21,-0.02,-144.69,-100.24,109.27
-0.53,-0.15,0.09,-122.99,-81.90,109.13
-0.55,-0.13,0.12,-115.92,-62.09,115.43
-0.47,-0.12,0.19,-109.83,-38.22,121.94
-0.61,-0.10,0.10,-115.08,-2.66,128.52
-0.58,-0.09,-0.07,-142.87,16.94,125.30
-0.65,-0.17,-0.10,-148.89,21.70,117.18
-0.59,-0.26,0.01,-131.95,20.93,107.38
-0.55,-0.25,0.05,-115.29,25.06,98.35
-0.55,-0.29,0.09,-98.49,33.81,93.66
-0.49,-0.36,0.15,-87.08,44.94,90.44
-0.44,-0.39,0.21,-78.68,55.65,81.69
-0.46,-0.41,0.29,-67.34,64.89,69.86
-0.52,-0.42,0.42,-55.09,68.04,57.47
-0.71,-0.34,0.51,-46.41,72.52,48.02
-0.88,-0.17,0.56,-42.77,55.93,47.04
-1.08,0.15,0.64,-55.02,58.45,22.05
-0.95,-0.17,0.64,-76.37,49.42,33.39
-1.19,0.07,0.68,-102.62,39.48,20.37
-1.46,0.06,0.73,-131.88,19.53,19.46
-1.53,-0.05,0.77,-142.31,0.84,29.68
-1.44,-0.08,0.85,-125.72,-1.96,57.40
-1.26,0.01,0.78,-94.36,17.99,79.94
-1.08,0.11,0.56,-67.76,28.21,90.09
-0.96,0.15,0.46,-58.31,13.65,80.08
-0.78,0.08,0.41,-60.13,9.38,67.34
-0.66,-0.04,0.27,-68.60,10.01,53.90
-0.50,-0.12,0.19,-83.86,18.97,47.11
-0.46,-0.12,0.13,-93.45,28.28,43.05
-0.49,-0.05,0.10,-98.42,37.73,43.47
-0.60,-0.02,0.06,-93.94,51.66,45.50
-0.84,-0.03,-0.05,-72.52,62.51,46.06
-1.48,-0.04,-0.10,-41.65,50.61,31.78
-2.00,-0.04,0.20,-18.83,29.61,16.66
-2.54,-0.20,0.35,-19.11,-9.94,-5.39
-2.60,-0.31,0.56,-51.66,-41.51,-23.87
-2.18,-0.61,0.81,-81.76,-62.44,-38.99
-1.16,-0.66,0.65,-81.48,-47.67,-37.03
-0.26,-0.63,0.11,-53.13,-0.42,-26.04
0.11,-0.32,-0.50,-25.27,43.47,14.70
0.15,-0.07,-0.47,-24.01,68.81,15.19
0.03,-0.13,-0.15,-17.78,53.34,18.06
-0.06,-0.19,0.11,35.63,45.64,9.24
-0.46,0.06,0.00,68.60,61.25,12.46
-1.17,0.38,-0.19,73.01,86.31,11.97
-1.46,0.78,-0.28,39.34,93.73,-1.68
-1.50,0.72,-0.17,18.55,87.92,-15.33
-1.44,0.61,-0.04,-10.85,73.01,-35.91
-1.08,0.19,0.00,-35.49,51.66,-49.91
-0.80,0.00,0.02,-57.96,36.89,-48.51
-0.70,-0.04,0.00,-99.12,28.56,-44.17
-0.84,-0.02,-0.06,-137.34,29.26,-44.59
-0.96,-0.18,-0.09,-158.13,40.32,-27.44
-1.07,-0.18,-0.03,-150.78,56.77,-15.89
-1.24,-0.06,0.00,-137.62,67.41,2.31
-1.30,-0.08,0.15,-125.02,82.39,20.23
-1.21,-0.15,0.18,-105.07,84.49,36.54
-1.11,-0.08,0.21,-105.35,85.75,41.65
-1.07,-0.04,0.16,-108.85,81.69,36.47
-1.00,0.08,0.10,-97.09,79.24,27.16
-1.00,0.06,-0.04,-75.95,78.68,29.54
-0.96,0.11,-0.03,-60.06,76.02,26.46
-0.94,0.08,0.12,-49.91,72.38,22.05
-0.89,-0.08,0.01,-53.62,82.81,36.61
-0.83,-0.09,-0.02,-59.22,90.09,34.86
-0.84,-0.18,-0.12,-78.05,71.68,9.87
-0.97,-0.19,-0.13,-96.18,41.79,-0.70
-0.91,-0.14,-0.14,-72.66,48.02,4.13
-0.88,-0.09,-0.22,-52.50,54.81,5.95
-0.87,-0.05,-0.23,-54.88,61.95,6.58
-0.72,-0.16,-0.24,-62.72,64.82,4.06
-0.71,-0.25,-0.19,-56.91,65.52,0.35
-0.82,-0.20,-0.14,-38.64,64.82,-3.57
-0.89,-0.19,-0.13,-8.19,58.59,-5.88
-0.89,-0.17,-0.13,10.15,61.74,-8.96
-0.84,-0.16,-0.11,19.81,65.45,-7.07
-0.85,-0.16,-0.10,20.86,69.30,-5.32
-0.88,-0.16,-0.09,27.37,72.59,-8.75
-1.00,-0.10,-0.06,29.33,75.60,-13.51
-1.09,-0.14,-0.05,33.60,65.38,-10.78
-1.23,-0.18,0.00,37.87,54.25,-9.45
-1.30,-0.16,0.10,53.41,44.94,-13.65
-1.44,-0.20,0.07,29.47,14.28,-12.88
-1.30,-0.17,-0.01,3.78,6.58,-16.80
-1.11,0.09,-0.12,-30.52,5.60,-15.82
-1.04,-0.01,-0.04,-68.95,24.01,-18.83
-1.25,-0.08,0.36,-87.71,30.45,-30.24
-1.41,-0.35,0.45,-42.91,21.77,-31.78
-1.52,-0.17,0.28,7.98,-0.84,-32.97
-1.58,0.24,0.09,13.79,-9.59,-37.45
-1.69,0.30,-0.13,-15.68,-30.94,-36.61
-1.70,0.40,-0.12,-30.17,-61.46,-36.19
-1.70,0.41,-0.10,-35.70,-94.71,-40.04
-1.71,0.35,-0.11,-36.68,-137.13,-50.12
-1.66,0.06,-0.08,-76.16,-164.01,-65.66
-1.40,-0.30,-0.01,-103.53,-190.47,-71.12
-1.36,-0.37,0.05,-114.45,-206.01,-79.17
-1.26,-0.48,0.05,-118.51,-225.33,-73.92
-1.09,-0.44,0.11,-103.60,-237.23,-76.09
-1.06,-0.33,0.09,-86.66,-239.40,-69.23
-1.24,-0.08,-0.17,-34.16,-240.66,-68.74
-1.23,0.05,-0.35,34.93,-231.00,-54.88
-1.45,-0.15,-0.52,100.87,-181.37,-19.18
-1.60,-0.13,-0.53,151.48,-156.10,40.67
-1.28,-0.23,-0.24,204.12,-138.04,62.30
-1.41,-0.04,0.18,216.58,-148.82,79.10
-1.42,-0.56,0.22,170.03,-128.66,83.86
-1.47,-0.05,0.02,34.23,-134.89,84.00
-1.52,0.09,-0.49,-70.35,-159.67,86.03
-1.35,0.48,-0.70,-276.22,-147.07,134.96
-1.32,0.72,-0.25,-367.71,-210.70,175.42
-0.68,1.02,0.05,-250.39,-170.38,73.78
-1.02,-0.03,-0.11,-198.31,-179.20,71.61
-0.92,-0.13,-0.07,-176.75,-157.08,74.90
-0.92,-0.11,-0.13,-163.45,-144.34,77.84
-0.85,-0.19,-0.21,-156.87,-136.64,83.93
-0.85,-0.06,-0.14,-145.81,-129.22,76.23
-0.71,-0.26,-0.15,-145.60,-124.32,86.31
-0.72,-0.13,-0.07,-146.02,-119.28,92.89
-0.74,0.01,0.05,-151.69,-103.39,75.32
-0.54,-0.17,-0.01,-151.48,-92.33,87.36
-0.45,-0.13,0.08,-139.58,-76.86,87.78
-0.37,-0.18,0.08,-122.22,-49.77,88.06
-0.44,-0.11,0.05,-108.78,-29.82,79.59
-0.45,-0.15,0.01,-105.77,-16.66,82.39
-0.50,-0.15,0.04,-109.55,-5.11,74.41
-0.43,-0.32,-0.01,-115.29,4.34,77.91
-0.40,-0.19,0.07,-116.90,16.38,76.30
-0.43,-0.22,0.06,-116.34,27.37,74.62
-0.45,-0.24,0.08,-113.96,34.93,71.19
-0.43,-0.30,0.15,-106.61,41.09,61.74
-0.44,-0.31,0.26,-99.47,42.84,52.57
-0.44,-0.44,0.33,-84.00,39.06,49.28
-0.59,-0.34,0.53,-63.77,41.72,48.37
-0.82,-0.23,0.58,-39.34,56.00,46.76
-0.84,-0.06,0.67,-31.99,59.50,46.06
-0.91,-0.05,0.78,-23.24,60.62,40.32
-1.02,0.09,0.98,-45.71,38.22,29.33
-1.43,0.09,1.17,-64.68,23.45,46.13
-1.79,0.22,1.17,-50.05,29.05,81.48
-1.63,0.38,0.99,-24.36,17.29,79.17
-1.48,0.60,0.94,0.35,-6.93,75.95
-1.05,0.35,0.57,-24.43,-16.87,57.40
-0.84,0.18,0.30,-62.23,-2.45,44.87
-0.13,-0.25,0.04,-139.86,-3.22,37.87
-0.05,-0.26,0.11,-120.12,16.31,44.73
-0.03,-0.13,0.11,-75.88,51.10,58.73
-0.11,-0.03,-0.01,-45.22,85.47,71.68
-0.38,-0.01,-0.34,10.57,119.63,77.14
-1.12,0.01,-0.25,46.41,115.71,66.29
-2.06,0.08,0.19,41.51,64.33,45.22
-3.40,0.25,0.75,9.66,-20.16,-11.76
-3.77,0.12,0.99,-54.11,-48.65,-29.89
-2.60,-0.44,0.45,-61.04,-23.31,-37.80
-0.90,-1.02,-0.35,-22.96,-12.39,-26.39
-0.54,-0.80,-0.74,-45.50,-14.42,-12.67
-0.43,-0.82,-0.10,-80.99,-12.18,-13.51
-0.04,-0.85,0.42,-65.31,4.62,-16.38
0.25,-0.48,0.15,-56.35,49.98,-18.55
0.20,-0.04,-0.38,-24.29,74.97,-11.97
-0.32,0.10,-0.69,49.77,63.91,-7.49
-0.80,0.25,-0.36,102.13,53.90,7.91
-1.48,0.73,-0.04,122.43,61.32,14.98
-1.78,0.98,-0.22,105.98,78.82,-28.77
-1.74,0.57,-0.35,75.74,65.66,-29.82
-1.56,0.23,0.00,9.03,58.59,-25.48
-1.20,-0.10,0.12,-16.31,53.62,-26.53
-0.96,-0.33,0.12,-27.79,43.75,-35.63
-0.85,-0.47,0.10,-37.45,42.77,-35.56
-0.87,-0.57,0.09,-43.40,45.92,-25.20
-0.87,-0.29,0.06,-54.67,45.57,-9.87
-0.94,-0.12,0.18,-59.15,43.54,-0.98
-1.00,-0.03,0.25,-45.99,49.84,9.59
-1.07,-0.03,0.27,-21.77,58.10,19.04
-1.04,0.03,0.25,-2.73,59.50,22.96
-0.96,0.03,0.21,13.30,51.03,19.74
-0.86,0.00,0.15,31.99,38.92,13.16
-0.88,0.07,0.12,39.69,23.52,-6.09
-0.73,-0.04,0.03,37.10,5.95,-0.84
-0.75,-0.03,0.18,15.68,1.05,0.00
-0.70,-0.08,0.21,9.10,-2.45,0.98
-0.74,-0.12,0.23,-3.71,-3.99,0.00
-0.80,-0.16,0.31,-9.94,-4.34,1.19
-0.86,-0.12,0.36,-13.37,-3.15,-1.19
-0.85,-0.22,0.26,-9.66,-9.66,1.26
-0.78,-0.10,0.22,-20.37,-26.32,-11.62
-0.75,-0.16,0.17,-12.95,-37.31,-17.22
-0.56,-0.23,0.24,17.85,-29.05,-15.82
-0.45,-0.17,0.24,45.22,-18.62,-16.66
-0.46,-0.18,0.24,52.99,-13.09,-18.48
-0.61,-0.19,0.26,48.16,-11.20,-16.66
-0.86,-0.17,0.25,50.68,-7.00,-5.39
-1.01,-0.12,0.27,52.92,-1.05,4.41
-1.10,-0.01,0.20,57.19,-3.15,3.50
-0.97,0.01,0.08,55.93,-27.44,-2.73
-0.77,-0.23,0.14,66.50,-27.79,-11.55
-0.58,-0.13,0.15,58.17,-21.35,-16.10
-0.64,-0.15,0.17,41.37,-21.35,-18.20
-0.65,-0.14,0.18,36.12,-10.50,-10.57
-0.74,0.04,0.26,27.37,6.51,-2.17
-0.96,0.04,0.38,25.41,17.78,4.83
-1.06,0.03,0.36,45.50,21.84,4.62
-1.01,0.07,0.32,35.84,15.40,-6.37
-0.99,0.08,0.41,42.21,-5.88,-15.40
-1.22,-0.02,0.64,38.22,-18.90,-22.89
-1.21,-0.09,0.53,39.13,-28.98,-26.60
-1.14,-0.15,0.42,30.80,-28.98,-20.16
-1.19,-0.11,0.29,15.05,-38.64,-17.36
-1.21,-0.09,0.34,2.17,-56.84,-18.41
-1.14,-0.15,0.28,2.73,-84.63,-28.84
-1.12,-0.11,0.22,-20.37,-114.31,-37.66
-1.16,-0.16,0.41,-27.65,-175.98,-64.12
-1.38,-0.19,0.48,-25.97,-229.18,-93.31
-1.58,-0.27,0.35,-43.75,-263.41,-125.16
-1.60,-0.34,0.15,-72.66,-286.86,-125.72
-1.61,-0.27,0.16,-89.39,-287.98,-120.68
-1.48,-0.22,0.13,-51.24,-259.84,-108.08
-1.25,0.03,0.10,-49.42,-229.95,-70.84
-1.20,0.10,0.27,-37.73,-201.32,-34.30
-1.03,0.19,0.54,-18.06,-184.80,-13.30
-0.95,0.14,0.43,-35.77,-151.90,-2.24
-1.05,0.05,0.03,-47.67,-127.47,2.17
-1.06,0.12,0.12,-52.78,-100.17,0.28
-0.84,-0.16,0.17,-31.57,-79.66,7.56
